personaLabel	genderLabel	age	coord	articolo
Aldo De Martino	maschio	72	Point(14.341111111 40.819722222)	https://it.wikipedia.org/wiki/Aldo_De_Martino
Aldo Di Biagio	maschio	55	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Aldo_Di_Biagio
Aldo Forbice	maschio	79	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Aldo_Forbice
Aldo Gerbino	maschio	72	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Aldo_Gerbino
Aldo Giannuli	maschio	67	Point(16.866666666 41.125277777)	https://it.wikipedia.org/wiki/Aldo_Giannuli
Aldo Grasso	maschio	71	Point(8.083333333 44.4)	https://it.wikipedia.org/wiki/Aldo_Grasso
Aldo Lado	maschio	85	Point(14.432222222 45.329722222)	https://it.wikipedia.org/wiki/Aldo_Lado
Aldo Maccione	maschio	84	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Aldo_Maccione
Aldo Maria Valli	maschio	61	Point(9.033333333 45.533333333)	https://it.wikipedia.org/wiki/Aldo_Maria_Valli
Aldo Masullo	maschio	96	Point(14.789722222 40.915277777)	https://it.wikipedia.org/wiki/Aldo_Masullo
Aldo Nove	maschio	52	Point(8.9 45.866666666)	https://it.wikipedia.org/wiki/Aldo_Nove
Aldo Pagani	maschio	87	Point(9.037 45.6255)	https://it.wikipedia.org/wiki/Aldo_Pagani
Aldo Pastore	maschio	89	Point(8.481016666 44.307975)	https://it.wikipedia.org/wiki/Aldo_Pastore
Aldo Patriciello	maschio	62	Point(14.05 41.483333333)	https://it.wikipedia.org/wiki/Aldo_Patriciello
Aldo Penna	maschio	63	Point(12.85 37.9)	https://it.wikipedia.org/wiki/Aldo_Penna
Aldo Piromalli	maschio	73	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Aldo_Piromalli
Aldo Puglisi	maschio	84	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Aldo_Puglisi
Aldo Rebecchi	maschio	73	Point(10.6076 45.63977)	https://it.wikipedia.org/wiki/Aldo_Rebecchi
Aldo Reschigna	maschio	63	Point(8.533333333 45.933333333)	https://it.wikipedia.org/wiki/Aldo_Reschigna
Aldo Ricci	maschio	76	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Aldo_Ricci
Aldo Rizzo	maschio	84	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Aldo_Rizzo
Aldo Sartori	maschio	76	Point(11.086388888 44.503055555)	https://it.wikipedia.org/wiki/Aldo_Sartori
Aldo Sarullo	maschio	72	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Aldo_Sarullo
Aldo Scarabosio	maschio	79	Point(8.206944444 44.9)	https://it.wikipedia.org/wiki/Aldo_Scarabosio
Aldo Schiavone	maschio	75	Point(14.4 40.916666666)	https://it.wikipedia.org/wiki/Aldo_Schiavone
Aldo Stella	maschio	64	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Aldo_Stella
Aldo Tanchis	maschio	64	Point(8.918888888 40.305555555)	https://it.wikipedia.org/wiki/Aldo_Tanchis
Aldo Timossi	maschio	73	Point(8.367222222 45.168333333)	https://it.wikipedia.org/wiki/Aldo_Timossi
Aldo Tortorella	maschio	93	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Aldo_Tortorella
Aldo Vianello	maschio	82	Point(12.301111111 45.273333333)	https://it.wikipedia.org/wiki/Aldo_Vianello
Aldo Vianello	maschio	82	Point(12.30238 45.27716)	https://it.wikipedia.org/wiki/Aldo_Vianello
Aldo Zargani	maschio	86	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Aldo_Zargani
Alessandra Acciai	femmina	54	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Acciai
Alessandra Alberti	femmina	67	Point(8.7914 45.6649)	https://it.wikipedia.org/wiki/Alessandra_Alberti
Alessandra Balletto	femmina	44	Point(9.116666666 39.216666666)	https://it.wikipedia.org/wiki/Alessandra_Balletto
Alessandra Barzaghi	femmina	39	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandra_Barzaghi
Alessandra Bellini	femmina	44	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Bellini
Alessandra Bencini	femmina	50	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Alessandra_Bencini
Alessandra Borghese	femmina	56	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Borghese
Alessandra Buschi	femmina	47	Point(11.108888888 42.772222222)	https://it.wikipedia.org/wiki/Alessandra_Buschi
Alessandra Canale	femmina	56	Point(13.606944444 41.256388888)	https://it.wikipedia.org/wiki/Alessandra_Canale
Alessandra Carbonaro	femmina	33	Point(15.65 38.114438888)	https://it.wikipedia.org/wiki/Alessandra_Carbonaro
Alessandra Cardini	femmina	72	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Cardini
Alessandra Casella	femmina	56	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandra_Casella
Alessandra Celi	femmina	49	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Celi
Alessandra Celletti	femmina	57	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Celletti_(matematica)
Alessandra Chiari	femmina	50	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Alessandra_Chiari
Alessandra Comazzi	femmina	63	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Alessandra_Comazzi
Alessandra Costanzo	femmina	60	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Alessandra_Costanzo
Alessandra De Stefano	femmina	53	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Alessandra_De_Stefano
Alessandra De Vizzi	femmina	59	Point(8.866666666 45.316666666)	https://it.wikipedia.org/wiki/Alessandra_De_Vizzi
Alessandra Di Sanzo	maschio	52	Point(8.516666666 45.716666666)	https://it.wikipedia.org/wiki/Alessandra_Di_Sanzo
Alessandra Di Sanzo	maschio	50	Point(8.516666666 45.716666666)	https://it.wikipedia.org/wiki/Alessandra_Di_Sanzo
Alessandra Dino	femmina	56	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Alessandra_Dino
Alessandra Ermellino	femmina	41	Point(17.240833333 40.418055555)	https://it.wikipedia.org/wiki/Alessandra_Ermellino
Alessandra Faiella	femmina	57	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandra_Faiella
Alessandra Ferri	femmina	56	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandra_Ferri
Alessandra Giudici	femmina	64	Point(9.116666666 39.216666666)	https://it.wikipedia.org/wiki/Alessandra_Giudici
Alessandra Guerra	femmina	56	Point(13.233333333 46.066666666)	https://it.wikipedia.org/wiki/Alessandra_Guerra
Alessandra Ierse	femmina	49	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandra_Ierse
Alessandra Korompay	femmina	57	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Korompay
Alessandra Locatelli	femmina	43	Point(9.086138888 45.81025)	https://it.wikipedia.org/wiki/Alessandra_Locatelli
Alessandra Maiorino	femmina	45	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Maiorino
Alessandra Mastronardi	femmina	33	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Alessandra_Mastronardi
Alessandra Montrucchio	femmina	49	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Alessandra_Montrucchio
Alessandra Moretti	femmina	46	Point(11.55 45.55)	https://it.wikipedia.org/wiki/Alessandra_Moretti
Alessandra Mussolini	femmina	57	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Mussolini
Alessandra Panaro	femmina	80	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Panaro
Alessandra Panelli	femmina	62	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Panelli
Alessandra Pierelli	femmina	40	Point(13.066666666 41.5)	https://it.wikipedia.org/wiki/Alessandra_Pierelli
Alessandra Sardoni	femmina	55	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Sardoni
Alessandra Terrosi	femmina	52	Point(11.865 42.744722222)	https://it.wikipedia.org/wiki/Alessandra_Terrosi
Alessandra Valeri Manera	femmina	63	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandra_Valeri_Manera
Alessandra Vanzi	femmina	64	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandra_Vanzi
Alessandra Viero	femmina	38	Point(11.6 45.666666666)	https://it.wikipedia.org/wiki/Alessandra_Viero
Alessandra Vignoli	femmina	76	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Alessandra_Vignoli
Alessandro Alfieri	maschio	47	Point(8.833333333 45.816666666)	https://it.wikipedia.org/wiki/Alessandro_Alfieri
Alessandro Amitrano	maschio	30	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Alessandro_Amitrano
Alessandro Andreatta	maschio	62	Point(11.11666667 46.06666667)	https://it.wikipedia.org/wiki/Alessandro_Andreatta
Alessandro Antinelli	maschio	45	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Antinelli
Alessandro Banda	maschio	56	Point(11.35 46.5)	https://it.wikipedia.org/wiki/Alessandro_Banda
Alessandro Banfi	maschio	60	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Alessandro_Banfi
Alessandro Baracchini	maschio	55	Point(9.828880555 44.108044444)	https://it.wikipedia.org/wiki/Alessandro_Baracchini
Alessandro Barbano	maschio	58	Point(18.169138888 40.352011111)	https://it.wikipedia.org/wiki/Alessandro_Barbano
Alessandro Barbero	maschio	60	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Alessandro_Barbero
Alessandro Baricco	maschio	61	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Alessandro_Baricco
Alessandro Battilocchio	maschio	42	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Battilocchio
Alessandro Bencivenni	maschio	65	Point(14.759722222 40.680555555)	https://it.wikipedia.org/wiki/Alessandro_Bencivenni
Alessandro Benvenuti	maschio	69	Point(11.504722222 43.773888888)	https://it.wikipedia.org/wiki/Alessandro_Benvenuti
Alessandro Bergamo	maschio	68	Point(15.8 39.816666666)	https://it.wikipedia.org/wiki/Alessandro_Bergamo
Alessandro Bergonzoni	maschio	61	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Alessandro_Bergonzoni
Alessandro Bertoglio	maschio	52	Point(9.273611111 45.584722222)	https://it.wikipedia.org/wiki/Alessandro_Bertoglio
Alessandro Bertolucci	maschio	47	Point(10.516666666 43.85)	https://it.wikipedia.org/wiki/Alessandro_Bertolucci_(attore)
Alessandro Betti	maschio	53	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandro_Betti
Alessandro Bianchi	maschio	74	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Bianchi_(urbanista)
Alessandro Bonan	maschio	55	Point(10.916666666 43.933333333)	https://it.wikipedia.org/wiki/Alessandro_Bonan
Alessandro Bonino	maschio	45	Point(7.55 44.383333333)	https://it.wikipedia.org/wiki/Alessandro_Bonino_(scrittore)
Alessandro Borghi	maschio	33	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Borghi_(attore)
Alessandro Bratti	maschio	61	Point(11.619865 44.835297)	https://it.wikipedia.org/wiki/Alessandro_Bratti
Alessandro Bressanello	maschio	71	Point(12.331944444 45.439722222)	https://it.wikipedia.org/wiki/Alessandro_Bressanello
Alessandro Cappabianca	maschio	82	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Cappabianca
Alessandro Carrera	maschio	65	Point(9.5 45.316666666)	https://it.wikipedia.org/wiki/Alessandro_Carrera
Alessandro Carri	maschio	88	Point(10.633333333 44.7)	https://it.wikipedia.org/wiki/Alessandro_Carri
Alessandro Casarin	maschio	61	Point(8.7 45.683333333)	https://it.wikipedia.org/wiki/Alessandro_Casarin
Alessandro Cattaneo	maschio	40	Point(9.033333333 45.533333333)	https://it.wikipedia.org/wiki/Alessandro_Cattaneo
Alessandro Cattelan	maschio	39	Point(8.865555555 44.894166666)	https://it.wikipedia.org/wiki/Alessandro_Cattelan
Alessandro Cecchi Paone	maschio	58	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Cecchi_Paone
Alessandro Ceni	maschio	62	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Alessandro_Ceni
Alessandro Cisilin	maschio	50	Point(13.533333333 45.8)	https://it.wikipedia.org/wiki/Alessandro_Cisilin
Alessandro Cocco	maschio	55	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Cocco
Alessandro Coletti	maschio	79	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Coletti
Alessandro Colucci	maschio	45	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandro_Colucci
Alessandro Cosimi	maschio	64	Point(10.316666666 43.55)	https://it.wikipedia.org/wiki/Alessandro_Cosimi
Alessandro Cè	maschio	64	Point(9.983333333 45.516666666)	https://it.wikipedia.org/wiki/Alessandro_C%C3%A8
Alessandro D'Alatri	maschio	64	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_D%27Alatri
Alessandro D'Ambrosi	maschio	33	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_D%27Ambrosi
Alessandro D'Avenia	maschio	42	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Alessandro_D%27Avenia
Alessandro Dal Lago	maschio	72	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Dal_Lago
Alessandro Danesin	maschio	57	Point(12.331944444 45.439722222)	https://it.wikipedia.org/wiki/Alessandro_Danesin
Alessandro De Francesco	maschio	38	Point(10.4 43.716666666)	https://it.wikipedia.org/wiki/Alessandro_De_Francesco
Alessandro De Virgilio	maschio	51	Point(16.5875 38.91)	https://it.wikipedia.org/wiki/Alessandro_De_Virgilio
Alessandro Del Piero	maschio	45	Point(12.296944444 45.887222222)	https://it.wikipedia.org/wiki/Alessandro_Del_Piero
Alessandro Di Battista	maschio	41	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Di_Battista
Alessandro Di Carlo	maschio	53	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Di_Carlo
Alessandro Di Pietro	maschio	74	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Di_Pietro
Alessandro Di Robilant	maschio	66	Point(6.666666666 46.516666666)	https://it.wikipedia.org/wiki/Alessandro_Di_Robilant
Alessandro Di Robilant	maschio	66	Point(6.66955 46.52152)	https://it.wikipedia.org/wiki/Alessandro_Di_Robilant
Alessandro Di Sarno	maschio	42	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Alessandro_Di_Sarno
Alessandro Duce	maschio	78	Point(10.328 44.801472222)	https://it.wikipedia.org/wiki/Alessandro_Duce
Alessandro Etrusco	maschio	42	Point(13.233333333 46.066666666)	https://it.wikipedia.org/wiki/Alessandro_Etrusco
Alessandro Fabbri	maschio	41	Point(12.199444444 44.417777777)	https://it.wikipedia.org/wiki/Alessandro_Fabbri
Alessandro Fiori	maschio	43	Point(11.878055555 43.463055555)	https://it.wikipedia.org/wiki/Alessandro_Fiori
Alessandro Fo	maschio	64	Point(8.908888888 45.5969)	https://it.wikipedia.org/wiki/Alessandro_Fo
Alessandro Foglietta	maschio	66	Point(13.233333333 41.616666666)	https://it.wikipedia.org/wiki/Alessandro_Foglietta
Alessandro Forlani	maschio	60	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Forlani_(politico)
Alessandro Fullin	maschio	55	Point(13.804166666 45.636111111)	https://it.wikipedia.org/wiki/Alessandro_Fullin
Alessandro Furnari	maschio	43	Point(17.240833333 40.418055555)	https://it.wikipedia.org/wiki/Alessandro_Furnari
Alessandro Fusacchia	maschio	41	Point(12.856702 42.40443)	https://it.wikipedia.org/wiki/Alessandro_Fusacchia
Alessandro Gassmann	maschio	54	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Gassmann
Alessandro Gatti	maschio	44	Point(8.62 44.913330555)	https://it.wikipedia.org/wiki/Alessandro_Gatti
Alessandro Genovesi	maschio	46	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandro_Genovesi
Alessandro Ghebreigziabiher	maschio	51	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Alessandro_Ghebreigziabiher
Alessandro Gnocchi	maschio	60	Point(9.466666666 45.716666666)	https://it.wikipedia.org/wiki/Alessandro_Gnocchi
Alessandro Golinelli	maschio	56	Point(10.4 43.716666666)	https://it.wikipedia.org/wiki/Alessandro_Golinelli
Alessandro Grossato	maschio	64	Point(11.877777777 45.406388888)	https://it.wikipedia.org/wiki/Alessandro_Grossato
Alessandro Haber	maschio	72	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Alessandro_Haber
Alessandro Lucidi	maschio	72	Point(12.331944444 45.439722222)	https://it.wikipedia.org/wiki/Alessandro_Lucidi
Alessandro Mamoli	maschio	46	Point(9.033333333 45.533333333)	https://it.wikipedia.org/wiki/Alessandro_Mamoli
Alessandro Manuel Benvenuto	maschio	33	Point(7.633333333 45.116666666)	https://it.wikipedia.org/wiki/Alessandro_Manuel_Benvenuto
Alessandro Maran	maschio	59	Point(13.4 45.683333)	https://it.wikipedia.org/wiki/Alessandro_Maran
Alessandro Mari	maschio	39	Point(8.8518 45.611958333)	https://it.wikipedia.org/wiki/Alessandro_Mari
Alessandro Maria D'Errico	maschio	50	Point(8.8518 45.611958333)	https://it.wikipedia.org/wiki/Alessandro_Maria_D%27Errico
Alessandro Mario	maschio	47	Point(13.576547222 37.311075)	https://it.wikipedia.org/wiki/Alessandro_Mario
Alessandro Martinengo	maschio	89	Point(8.481016666 44.307975)	https://it.wikipedia.org/wiki/Alessandro_Martinengo
Alessandro Marverti	maschio	34	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Marverti
Alessandro Mazzoli	maschio	47	Point(13.35 41.633333333)	https://it.wikipedia.org/wiki/Alessandro_Mazzoli
Alessandro Melicchio	maschio	34	Point(16.25 39.3)	https://it.wikipedia.org/wiki/Alessandro_Melicchio
Alessandro Meluzzi	maschio	64	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Alessandro_Meluzzi
Alessandro Milan	maschio	49	Point(9.233333333 45.533333333)	https://it.wikipedia.org/wiki/Alessandro_Milan
Alessandro Minelli	maschio	71	Point(12.242219444 45.672219444)	https://it.wikipedia.org/wiki/Alessandro_Minelli
Alessandro Montagnoli	maschio	46	Point(11.133333333 45.266666666)	https://it.wikipedia.org/wiki/Alessandro_Montagnoli
Alessandro Montevecchi	maschio	82	Point(11.883333333 44.285555555)	https://it.wikipedia.org/wiki/Alessandro_Montevecchi
Alessandro Naccarato	maschio	50	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Alessandro_Naccarato
Alessandro Paci	maschio	55	Point(11.180277777 43.758055555)	https://it.wikipedia.org/wiki/Alessandro_Paci
Alessandro Pagano	maschio	60	Point(13.983333 37.483333)	https://it.wikipedia.org/wiki/Alessandro_Pagano
Alessandro Parrello	maschio	39	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Parrello
Alessandro Perissinotto	maschio	55	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Alessandro_Perissinotto
Alessandro Petruccelli	maschio	83	Point(13.816666666 41.3)	https://it.wikipedia.org/wiki/Alessandro_Petruccelli
Alessandro Piperno	maschio	47	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Piperno
Alessandro Pisci	maschio	52	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Alessandro_Pisci
Alessandro Piva	maschio	53	Point(14.759722222 40.680555555)	https://it.wikipedia.org/wiki/Alessandro_Piva
Alessandro Pizzorno	maschio	95	Point(13.804166666 45.636111111)	https://it.wikipedia.org/wiki/Alessandro_Pizzorno
Alessandro Politi	maschio	43	Point(12.393333333 44.088055555)	https://it.wikipedia.org/wiki/Alessandro_Politi
Alessandro Portelli	maschio	77	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Portelli
Alessandro Prete	maschio	44	Point(-122.433333 37.766667)	https://it.wikipedia.org/wiki/Alessandro_Prete
Alessandro Preziosi	maschio	46	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Alessandro_Preziosi
Alessandro Quarta	maschio	49	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Quarta
Alessandro Quasimodo	maschio	80	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandro_Quasimodo
Alessandro Quattrone	maschio	61	Point(15.65 38.114438888)	https://it.wikipedia.org/wiki/Alessandro_Quattrone
Alessandro Raina	maschio	42	Point(9.009166666 44.9925)	https://it.wikipedia.org/wiki/Alessandro_Raina
Alessandro Repetto	maschio	79	Point(8.60555 44.67835)	https://it.wikipedia.org/wiki/Alessandro_Repetto
Alessandro Repetto	maschio	79	Point(8.606666666 44.679166666)	https://it.wikipedia.org/wiki/Alessandro_Repetto
Alessandro Robecchi	maschio	59	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Alessandro_Robecchi
Alessandro Roccati	maschio	78	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Alessandro_Roccati
Alessandro Roja	maschio	41	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Roja
Alessandro Romano	maschio	75	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Romano_(scultore)
Alessandro Rossi	maschio	64	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Alessandro_Rossi_(doppiatore)
Alessandro Rostagno	maschio	53	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Alessandro_Rostagno
